tijd, verbruik
15-6-2025 17:00	0.192471957
15-6-2025 17:15	0.192471957
15-6-2025 17:30	0.192471957
15-6-2025 17:45	0.192471957
15-6-2025 18:00	0.192471957
15-6-2025 18:15	0.192471957
15-6-2025 18:30	0.192471957
15-6-2025 18:45	0.192471957
15-6-2025 19:00	0.192471957
15-6-2025 19:15	0.192471957
15-6-2025 19:30	0.192471957
15-6-2025 19:45	0.192471957
15-6-2025 20:00	0.192471957
15-6-2025 20:15	0.192471957
15-6-2025 20:30	0.192471957
15-6-2025 20:45	0.192471957
15-6-2025 21:00	0.192471957
15-6-2025 21:15	0.192471957
15-6-2025 21:30	0.192471957
15-6-2025 21:45	0.192471957
15-6-2025 22:00	0.192471957
15-6-2025 22:15	0.192471957
15-6-2025 22:30	0.192471957
15-6-2025 22:45	0.192471957
15-6-2025 23:00	0.192471957
15-6-2025 23:15	0.192471957
15-6-2025 23:30	0.192471957
15-6-2025 23:45	0.192471957
16-6-2025 00:00	0.241545692
16-6-2025 00:15	0.278954486
16-6-2025 00:30	0.302097679
16-6-2025 00:45	0.316928005
16-6-2025 01:00	0.309660328
16-6-2025 01:15	0.312121011
16-6-2025 01:30	0.441474131
16-6-2025 01:45	0.408769227
16-6-2025 02:00	0.478164052
16-6-2025 02:15	0.490076624
16-6-2025 02:30	0.5043841
16-6-2025 02:45	0.562390333
16-6-2025 03:00	0.603089914
16-6-2025 03:15	0.660804459
16-6-2025 03:30	0.639359647
16-6-2025 03:45	0.668294265
16-6-2025 04:00	0.72839138
16-6-2025 04:15	0.699205671
16-6-2025 04:30	0.74732585
